match_id,venue,innings,batting_team,bowling_team,bowler,wicket_type,balls
1136592,Arun Jaitley Stadium,2,Rajasthan Royals,Delhi Daredevils,A Mishra,0,6
1136592,Arun Jaitley Stadium,2,Rajasthan Royals,Delhi Daredevils,Avesh Khan,0,12
1136592,Arun Jaitley Stadium,2,Rajasthan Royals,Delhi Daredevils,LE Plunkett,0,6
1136592,Arun Jaitley Stadium,2,Rajasthan Royals,Delhi Daredevils,S Nadeem,0,6
1136592,Arun Jaitley Stadium,2,Rajasthan Royals,Delhi Daredevils,TA Boult,0,7
1136593,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,MG Johnson,0,12
1136593,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,PP Chawla,1,12
1136593,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,SP Narine,0,6
1136593,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,Shivam Mavi,0,6
1136593,Eden Gardens,2,Kolkata Knight Riders,Chennai Super Kings,KM Asif,1,13
1136593,Eden Gardens,2,Kolkata Knight Riders,Chennai Super Kings,L Ngidi,1,12
1136593,Eden Gardens,2,Kolkata Knight Riders,Chennai Super Kings,SR Watson,0,13
1136594,Holkar Cricket Stadium,1,Kings XI Punjab,Mumbai Indians,HH Pandya,0,7
1136594,Holkar Cricket Stadium,1,Kings XI Punjab,Mumbai Indians,JJ Bumrah,0,12
1136594,Holkar Cricket Stadium,1,Kings XI Punjab,Mumbai Indians,MJ McClenaghan,0,19
1136594,Holkar Cricket Stadium,2,Mumbai Indians,Kings XI Punjab,AJ Tye,0,6
1136594,Holkar Cricket Stadium,2,Mumbai Indians,Kings XI Punjab,AS Rajpoot,0,12
1136594,Holkar Cricket Stadium,2,Mumbai Indians,Kings XI Punjab,Mujeeb Ur Rahman,1,7
1136594,Holkar Cricket Stadium,2,Mumbai Indians,Kings XI Punjab,R Ashwin,0,12
1136595,Maharashtra Cricket Association Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,DJ Willey,0,12
1136595,Maharashtra Cricket Association Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,L Ngidi,1,19
1136595,Maharashtra Cricket Association Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,SN Thakur,0,6
1136595,Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,TG Southee,0,18
1136595,Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,UT Yadav,1,12
1136595,Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,YS Chahal,0,6
1136596,Rajiv Gandhi International Stadium,1,Delhi Daredevils,Sunrisers Hyderabad,B Kumar,0,12
1136596,Rajiv Gandhi International Stadium,1,Delhi Daredevils,Sunrisers Hyderabad,S Kaul,0,6
1136596,Rajiv Gandhi International Stadium,1,Delhi Daredevils,Sunrisers Hyderabad,Sandeep Sharma,1,13
1136596,Rajiv Gandhi International Stadium,1,Delhi Daredevils,Sunrisers Hyderabad,Shakib Al Hasan,0,6
1136596,Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Delhi Daredevils,Avesh Khan,0,13
1136596,Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Delhi Daredevils,GJ Maxwell,0,6
1136596,Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Delhi Daredevils,LE Plunkett,0,6
1136596,Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Delhi Daredevils,TA Boult,0,13
1136597,Wankhede Stadium,1,Mumbai Indians,Kolkata Knight Riders,M Prasidh Krishna,0,12
1136597,Wankhede Stadium,1,Mumbai Indians,Kolkata Knight Riders,MG Johnson,0,6
1136597,Wankhede Stadium,1,Mumbai Indians,Kolkata Knight Riders,N Rana,0,6
1136597,Wankhede Stadium,1,Mumbai Indians,Kolkata Knight Riders,PP Chawla,0,6
1136597,Wankhede Stadium,1,Mumbai Indians,Kolkata Knight Riders,SP Narine,0,6
1136597,Wankhede Stadium,2,Kolkata Knight Riders,Mumbai Indians,HH Pandya,1,13
1136597,Wankhede Stadium,2,Kolkata Knight Riders,Mumbai Indians,JJ Bumrah,0,6
1136597,Wankhede Stadium,2,Kolkata Knight Riders,Mumbai Indians,MJ McClenaghan,1,18
1136598,Holkar Cricket Stadium,1,Rajasthan Royals,Kings XI Punjab,AR Patel,1,12
1136598,Holkar Cricket Stadium,1,Rajasthan Royals,Kings XI Punjab,AS Rajpoot,0,6
1136598,Holkar Cricket Stadium,1,Rajasthan Royals,Kings XI Punjab,Mujeeb Ur Rahman,0,12
1136598,Holkar Cricket Stadium,1,Rajasthan Royals,Kings XI Punjab,R Ashwin,1,6
1136598,Holkar Cricket Stadium,2,Kings XI Punjab,Rajasthan Royals,BA Stokes,1,6
1136598,Holkar Cricket Stadium,2,Kings XI Punjab,Rajasthan Royals,JC Archer,1,13
1136598,Holkar Cricket Stadium,2,Kings XI Punjab,Rajasthan Royals,JD Unadkat,0,6
1136598,Holkar Cricket Stadium,2,Kings XI Punjab,Rajasthan Royals,K Gowtham,0,13
1136599,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Royal Challengers Bangalore,MM Ali,0,6
1136599,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Royal Challengers Bangalore,Mohammed Siraj,1,6
1136599,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Royal Challengers Bangalore,TG Southee,1,13
1136599,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Royal Challengers Bangalore,UT Yadav,0,13
1136599,Rajiv Gandhi International Stadium,2,Royal Challengers Bangalore,Sunrisers Hyderabad,B Kumar,0,12
1136599,Rajiv Gandhi International Stadium,2,Royal Challengers Bangalore,Sunrisers Hyderabad,S Kaul,0,6
1136599,Rajiv Gandhi International Stadium,2,Royal Challengers Bangalore,Sunrisers Hyderabad,Sandeep Sharma,0,7
1136599,Rajiv Gandhi International Stadium,2,Royal Challengers Bangalore,Sunrisers Hyderabad,Shakib Al Hasan,1,12
1136600,Sawai Mansingh Stadium,1,Rajasthan Royals,Kings XI Punjab,AJ Tye,1,12
1136600,Sawai Mansingh Stadium,1,Rajasthan Royals,Kings XI Punjab,AR Patel,0,6
1136600,Sawai Mansingh Stadium,1,Rajasthan Royals,Kings XI Punjab,MM Sharma,0,13
1136600,Sawai Mansingh Stadium,1,Rajasthan Royals,Kings XI Punjab,MP Stoinis,0,6
1136600,Sawai Mansingh Stadium,2,Kings XI Punjab,Rajasthan Royals,BA Stokes,0,6
1136600,Sawai Mansingh Stadium,2,Kings XI Punjab,Rajasthan Royals,JC Archer,1,12
1136600,Sawai Mansingh Stadium,2,Kings XI Punjab,Rajasthan Royals,JD Unadkat,0,6
1136600,Sawai Mansingh Stadium,2,Kings XI Punjab,Rajasthan Royals,K Gowtham,2,13
1136601,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,AD Russell,0,6
1136601,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,M Prasidh Krishna,0,12
1136601,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,PP Chawla,1,6
1136601,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,SP Narine,0,6
1136601,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,TK Curran,0,6
1136601,Eden Gardens,2,Kolkata Knight Riders,Mumbai Indians,HH Pandya,0,6
1136601,Eden Gardens,2,Kolkata Knight Riders,Mumbai Indians,JJ Bumrah,0,6
1136601,Eden Gardens,2,Kolkata Knight Riders,Mumbai Indians,KH Pandya,1,12
1136601,Eden Gardens,2,Kolkata Knight Riders,Mumbai Indians,MJ McClenaghan,1,12
1136602,Arun Jaitley Stadium,1,Delhi Daredevils,Sunrisers Hyderabad,B Kumar,0,12
1136602,Arun Jaitley Stadium,1,Delhi Daredevils,Sunrisers Hyderabad,S Kaul,0,6
1136602,Arun Jaitley Stadium,1,Delhi Daredevils,Sunrisers Hyderabad,Sandeep Sharma,0,12
1136602,Arun Jaitley Stadium,1,Delhi Daredevils,Sunrisers Hyderabad,Shakib Al Hasan,2,6
1136602,Arun Jaitley Stadium,2,Sunrisers Hyderabad,Delhi Daredevils,HV Patel,1,12
1136602,Arun Jaitley Stadium,2,Sunrisers Hyderabad,Delhi Daredevils,LE Plunkett,0,6
1136602,Arun Jaitley Stadium,2,Sunrisers Hyderabad,Delhi Daredevils,S Nadeem,0,6
1136602,Arun Jaitley Stadium,2,Sunrisers Hyderabad,Delhi Daredevils,TA Boult,0,12
1136603,Sawai Mansingh Stadium,1,Chennai Super Kings,Rajasthan Royals,Ankit Sharma,0,6
1136603,Sawai Mansingh Stadium,1,Chennai Super Kings,Rajasthan Royals,BA Stokes,0,7
1136603,Sawai Mansingh Stadium,1,Chennai Super Kings,Rajasthan Royals,JC Archer,1,8
1136603,Sawai Mansingh Stadium,1,Chennai Super Kings,Rajasthan Royals,JD Unadkat,0,7
1136603,Sawai Mansingh Stadium,1,Chennai Super Kings,Rajasthan Royals,K Gowtham,0,12
1136603,Sawai Mansingh Stadium,2,Rajasthan Royals,Chennai Super Kings,DJ Willey,0,6
1136603,Sawai Mansingh Stadium,2,Rajasthan Royals,Chennai Super Kings,Harbhajan Singh,1,12
1136603,Sawai Mansingh Stadium,2,Rajasthan Royals,Chennai Super Kings,RA Jadeja,1,12
1136603,Sawai Mansingh Stadium,2,Rajasthan Royals,Chennai Super Kings,SN Thakur,0,7
1136604,Holkar Cricket Stadium,1,Kolkata Knight Riders,Kings XI Punjab,AJ Tye,1,6
1136604,Holkar Cricket Stadium,1,Kolkata Knight Riders,Kings XI Punjab,BB Sran,0,6
1136604,Holkar Cricket Stadium,1,Kolkata Knight Riders,Kings XI Punjab,MM Sharma,0,12
1136604,Holkar Cricket Stadium,1,Kolkata Knight Riders,Kings XI Punjab,Mujeeb Ur Rahman,0,8
1136604,Holkar Cricket Stadium,1,Kolkata Knight Riders,Kings XI Punjab,R Ashwin,0,4
1136604,Holkar Cricket Stadium,2,Kings XI Punjab,Kolkata Knight Riders,AD Russell,2,12
1136604,Holkar Cricket Stadium,2,Kings XI Punjab,Kolkata Knight Riders,JPR Scantlebury-Searles,0,7
1136604,Holkar Cricket Stadium,2,Kings XI Punjab,Kolkata Knight Riders,M Prasidh Krishna,0,12
1136604,Holkar Cricket Stadium,2,Kings XI Punjab,Kolkata Knight Riders,SP Narine,0,6
1136605,Arun Jaitley Stadium,1,Delhi Daredevils,Royal Challengers Bangalore,TG Southee,0,13
1136605,Arun Jaitley Stadium,1,Delhi Daredevils,Royal Challengers Bangalore,UT Yadav,0,13
1136605,Arun Jaitley Stadium,1,Delhi Daredevils,Royal Challengers Bangalore,YS Chahal,2,12
1136605,Arun Jaitley Stadium,2,Royal Challengers Bangalore,Delhi Daredevils,CJ Dala,0,7
1136605,Arun Jaitley Stadium,2,Royal Challengers Bangalore,Delhi Daredevils,HV Patel,0,6
1136605,Arun Jaitley Stadium,2,Royal Challengers Bangalore,Delhi Daredevils,S Lamichhane,1,12
1136605,Arun Jaitley Stadium,2,Royal Challengers Bangalore,Delhi Daredevils,TA Boult,1,12
1136606,Maharashtra Cricket Association Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,DJ Willey,0,6
1136606,Maharashtra Cricket Association Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,DL Chahar,1,19
1136606,Maharashtra Cricket Association Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,SN Thakur,0,12
1136606,Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,B Kumar,0,12
1136606,Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,Rashid Khan,0,6
1136606,Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,Sandeep Sharma,0,12
1136606,Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,Shakib Al Hasan,0,6
1136607,Wankhede Stadium,1,Mumbai Indians,Rajasthan Royals,BA Stokes,0,6
1136607,Wankhede Stadium,1,Mumbai Indians,Rajasthan Royals,DS Kulkarni,0,18
1136607,Wankhede Stadium,1,Mumbai Indians,Rajasthan Royals,JC Archer,0,8
1136607,Wankhede Stadium,1,Mumbai Indians,Rajasthan Royals,K Gowtham,0,7
1136607,Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,HH Pandya,0,6
1136607,Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,JJ Bumrah,1,7
1136607,Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,KH Pandya,0,12
1136607,Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,MJ McClenaghan,0,14
1136608,Holkar Cricket Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,Mohammed Siraj,1,6
1136608,Holkar Cricket Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,TG Southee,0,12
1136608,Holkar Cricket Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,UT Yadav,2,18
1136608,Holkar Cricket Stadium,2,Royal Challengers Bangalore,Kings XI Punjab,AJ Tye,0,18
1136608,Holkar Cricket Stadium,2,Royal Challengers Bangalore,Kings XI Punjab,AS Rajpoot,0,7
1136608,Holkar Cricket Stadium,2,Royal Challengers Bangalore,Kings XI Punjab,MM Sharma,0,6
1136608,Holkar Cricket Stadium,2,Royal Challengers Bangalore,Kings XI Punjab,R Ashwin,0,6
1136609,Eden Gardens,1,Rajasthan Royals,Kolkata Knight Riders,AD Russell,1,6
1136609,Eden Gardens,1,Rajasthan Royals,Kolkata Knight Riders,M Prasidh Krishna,0,6
1136609,Eden Gardens,1,Rajasthan Royals,Kolkata Knight Riders,SP Narine,0,13
1136609,Eden Gardens,1,Rajasthan Royals,Kolkata Knight Riders,Shivam Mavi,0,12
1136609,Eden Gardens,2,Kolkata Knight Riders,Rajasthan Royals,BA Stokes,2,19
1136609,Eden Gardens,2,Kolkata Knight Riders,Rajasthan Royals,JC Archer,0,12
1136609,Eden Gardens,2,Kolkata Knight Riders,Rajasthan Royals,K Gowtham,0,6
1136610,Wankhede Stadium,1,Mumbai Indians,Kings XI Punjab,AJ Tye,3,12
1136610,Wankhede Stadium,1,Mumbai Indians,Kings XI Punjab,AS Rajpoot,0,13
1136610,Wankhede Stadium,1,Mumbai Indians,Kings XI Punjab,MM Sharma,0,12
1136610,Wankhede Stadium,2,Kings XI Punjab,Mumbai Indians,HH Pandya,0,12
1136610,Wankhede Stadium,2,Kings XI Punjab,Mumbai Indians,JJ Bumrah,0,6
1136610,Wankhede Stadium,2,Kings XI Punjab,Mumbai Indians,KH Pandya,0,6
1136610,Wankhede Stadium,2,Kings XI Punjab,Mumbai Indians,MJ McClenaghan,1,12
1136611,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,Rashid Khan,1,6
1136611,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,S Kaul,0,6
1136611,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,Sandeep Sharma,1,12
1136611,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,Shakib Al Hasan,0,12
1136611,M Chinnaswamy Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,Mohammed Siraj,0,6
1136611,M Chinnaswamy Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,TG Southee,0,6
1136611,M Chinnaswamy Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,UT Yadav,0,12
1136611,M Chinnaswamy Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,YS Chahal,1,12
1136612,Arun Jaitley Stadium,1,Delhi Daredevils,Chennai Super Kings,DL Chahar,1,20
1136612,Arun Jaitley Stadium,1,Delhi Daredevils,Chennai Super Kings,L Ngidi,0,6
1136612,Arun Jaitley Stadium,1,Delhi Daredevils,Chennai Super Kings,RA Jadeja,0,6
1136612,Arun Jaitley Stadium,1,Delhi Daredevils,Chennai Super Kings,SN Thakur,0,6
1136612,Arun Jaitley Stadium,2,Chennai Super Kings,Delhi Daredevils,Avesh Khan,0,12
1136612,Arun Jaitley Stadium,2,Chennai Super Kings,Delhi Daredevils,HV Patel,0,6
1136612,Arun Jaitley Stadium,2,Chennai Super Kings,Delhi Daredevils,S Lamichhane,0,6
1136612,Arun Jaitley Stadium,2,Chennai Super Kings,Delhi Daredevils,TA Boult,0,12
1136613,Sawai Mansingh Stadium,1,Rajasthan Royals,Royal Challengers Bangalore,MM Ali,0,6
1136613,Sawai Mansingh Stadium,1,Rajasthan Royals,Royal Challengers Bangalore,TG Southee,0,6
1136613,Sawai Mansingh Stadium,1,Rajasthan Royals,Royal Challengers Bangalore,UT Yadav,1,12
1136613,Sawai Mansingh Stadium,1,Rajasthan Royals,Royal Challengers Bangalore,YS Chahal,0,12
1136613,Sawai Mansingh Stadium,2,Royal Challengers Bangalore,Rajasthan Royals,B Laughlin,0,6
1136613,Sawai Mansingh Stadium,2,Royal Challengers Bangalore,Rajasthan Royals,JC Archer,0,12
1136613,Sawai Mansingh Stadium,2,Royal Challengers Bangalore,Rajasthan Royals,JD Unadkat,0,6
1136613,Sawai Mansingh Stadium,2,Royal Challengers Bangalore,Rajasthan Royals,K Gowtham,1,12
1136614,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kolkata Knight Riders,AD Russell,0,8
1136614,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kolkata Knight Riders,M Prasidh Krishna,0,7
1136614,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kolkata Knight Riders,N Rana,0,6
1136614,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kolkata Knight Riders,PP Chawla,0,6
1136614,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kolkata Knight Riders,SP Narine,0,13
1136614,Rajiv Gandhi International Stadium,2,Kolkata Knight Riders,Sunrisers Hyderabad,B Kumar,0,13
1136614,Rajiv Gandhi International Stadium,2,Kolkata Knight Riders,Sunrisers Hyderabad,S Kaul,0,12
1136614,Rajiv Gandhi International Stadium,2,Kolkata Knight Riders,Sunrisers Hyderabad,Sandeep Sharma,0,8
1136614,Rajiv Gandhi International Stadium,2,Kolkata Knight Riders,Sunrisers Hyderabad,Shakib Al Hasan,1,6
1136615,Arun Jaitley Stadium,1,Delhi Daredevils,Mumbai Indians,HH Pandya,0,6
1136615,Arun Jaitley Stadium,1,Delhi Daredevils,Mumbai Indians,JJ Bumrah,1,13
1136615,Arun Jaitley Stadium,1,Delhi Daredevils,Mumbai Indians,KH Pandya,0,6
1136615,Arun Jaitley Stadium,1,Delhi Daredevils,Mumbai Indians,Mustafizur Rahman,1,12
1136615,Arun Jaitley Stadium,2,Mumbai Indians,Delhi Daredevils,GJ Maxwell,0,12
1136615,Arun Jaitley Stadium,2,Mumbai Indians,Delhi Daredevils,HV Patel,0,6
1136615,Arun Jaitley Stadium,2,Mumbai Indians,Delhi Daredevils,LE Plunkett,0,8
1136615,Arun Jaitley Stadium,2,Mumbai Indians,Delhi Daredevils,S Lamichhane,1,6
1136615,Arun Jaitley Stadium,2,Mumbai Indians,Delhi Daredevils,TA Boult,0,6
1136616,Maharashtra Cricket Association Stadium,1,Kings XI Punjab,Chennai Super Kings,DL Chahar,1,19
1136616,Maharashtra Cricket Association Stadium,1,Kings XI Punjab,Chennai Super Kings,L Ngidi,2,18
1136616,Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Kings XI Punjab,AJ Tye,0,8
1136616,Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Kings XI Punjab,AS Rajpoot,2,18
1136616,Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Kings XI Punjab,MM Sharma,1,12
1136617,Wankhede Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,DL Chahar,1,18
1136617,Wankhede Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,L Ngidi,1,12
1136617,Wankhede Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,SN Thakur,1,6
1136617,Wankhede Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,B Kumar,1,19
1136617,Wankhede Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,S Kaul,2,12
1136617,Wankhede Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,Sandeep Sharma,0,6
1136618,Eden Gardens,1,Kolkata Knight Riders,Rajasthan Royals,JC Archer,1,15
1136618,Eden Gardens,1,Kolkata Knight Riders,Rajasthan Royals,JD Unadkat,0,6
1136618,Eden Gardens,1,Kolkata Knight Riders,Rajasthan Royals,K Gowtham,2,18
1136618,Eden Gardens,2,Rajasthan Royals,Kolkata Knight Riders,AD Russell,0,6
1136618,Eden Gardens,2,Rajasthan Royals,Kolkata Knight Riders,M Prasidh Krishna,0,12
1136618,Eden Gardens,2,Rajasthan Royals,Kolkata Knight Riders,PP Chawla,1,12
1136618,Eden Gardens,2,Rajasthan Royals,Kolkata Knight Riders,SP Narine,0,7
1136619,Eden Gardens,1,Sunrisers Hyderabad,Kolkata Knight Riders,AD Russell,0,6
1136619,Eden Gardens,1,Sunrisers Hyderabad,Kolkata Knight Riders,M Prasidh Krishna,0,7
1136619,Eden Gardens,1,Sunrisers Hyderabad,Kolkata Knight Riders,SP Narine,0,6
1136619,Eden Gardens,1,Sunrisers Hyderabad,Kolkata Knight Riders,Shivam Mavi,0,19
1136619,Eden Gardens,2,Kolkata Knight Riders,Sunrisers Hyderabad,B Kumar,0,12
1136619,Eden Gardens,2,Kolkata Knight Riders,Sunrisers Hyderabad,KK Ahmed,0,12
1136619,Eden Gardens,2,Kolkata Knight Riders,Sunrisers Hyderabad,S Kaul,1,12
1136620,Wankhede Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,DL Chahar,0,20
1136620,Wankhede Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,L Ngidi,1,12
1136620,Wankhede Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,SN Thakur,0,7
1136620,Wankhede Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,B Kumar,0,18
1136620,Wankhede Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,Sandeep Sharma,1,19
1175356,MA Chidambaram Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,DL Chahar,0,19
1175356,MA Chidambaram Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,Harbhajan Singh,2,18
1175356,MA Chidambaram Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,MM Ali,0,12
1175356,MA Chidambaram Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,NA Saini,0,6
1175356,MA Chidambaram Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,YS Chahal,1,18
1175357,Eden Gardens,1,Sunrisers Hyderabad,Kolkata Knight Riders,LH Ferguson,0,6
1175357,Eden Gardens,1,Sunrisers Hyderabad,Kolkata Knight Riders,M Prasidh Krishna,0,15
1175357,Eden Gardens,1,Sunrisers Hyderabad,Kolkata Knight Riders,PP Chawla,0,12
1175357,Eden Gardens,1,Sunrisers Hyderabad,Kolkata Knight Riders,SP Narine,0,6
1175357,Eden Gardens,2,Kolkata Knight Riders,Sunrisers Hyderabad,B Kumar,0,12
1175357,Eden Gardens,2,Kolkata Knight Riders,Sunrisers Hyderabad,S Kaul,0,6
1175357,Eden Gardens,2,Kolkata Knight Riders,Sunrisers Hyderabad,Sandeep Sharma,0,6
1175357,Eden Gardens,2,Kolkata Knight Riders,Sunrisers Hyderabad,Shakib Al Hasan,1,12
1175358,Wankhede Stadium,1,Delhi Capitals,Mumbai Indians,HH Pandya,0,6
1175358,Wankhede Stadium,1,Delhi Capitals,Mumbai Indians,JJ Bumrah,0,6
1175358,Wankhede Stadium,1,Delhi Capitals,Mumbai Indians,MJ McClenaghan,2,12
1175358,Wankhede Stadium,1,Delhi Capitals,Mumbai Indians,Rasikh Salam,0,14
1175358,Wankhede Stadium,2,Mumbai Indians,Delhi Capitals,I Sharma,3,18
1175358,Wankhede Stadium,2,Mumbai Indians,Delhi Capitals,K Rabada,0,6
1175358,Wankhede Stadium,2,Mumbai Indians,Delhi Capitals,TA Boult,0,12
1175359,Sawai Mansingh Stadium,1,Kings XI Punjab,Rajasthan Royals,BA Stokes,0,7
1175359,Sawai Mansingh Stadium,1,Kings XI Punjab,Rajasthan Royals,DS Kulkarni,1,14
1175359,Sawai Mansingh Stadium,1,Kings XI Punjab,Rajasthan Royals,JC Archer,0,12
1175359,Sawai Mansingh Stadium,1,Kings XI Punjab,Rajasthan Royals,K Gowtham,0,6
1175359,Sawai Mansingh Stadium,2,Rajasthan Royals,Kings XI Punjab,Mohammed Shami,0,12
1175359,Sawai Mansingh Stadium,2,Rajasthan Royals,Kings XI Punjab,Mujeeb Ur Rahman,0,12
1175359,Sawai Mansingh Stadium,2,Rajasthan Royals,Kings XI Punjab,SM Curran,0,12
1175360,Arun Jaitley Stadium,1,Delhi Capitals,Chennai Super Kings,DL Chahar,1,19
1175360,Arun Jaitley Stadium,1,Delhi Capitals,Chennai Super Kings,Harbhajan Singh,0,13
1175360,Arun Jaitley Stadium,1,Delhi Capitals,Chennai Super Kings,SN Thakur,0,6
1175360,Arun Jaitley Stadium,2,Chennai Super Kings,Delhi Capitals,AR Patel,0,6
1175360,Arun Jaitley Stadium,2,Chennai Super Kings,Delhi Capitals,I Sharma,1,18
1175360,Arun Jaitley Stadium,2,Chennai Super Kings,Delhi Capitals,K Rabada,0,12
1175361,Eden Gardens,1,Kolkata Knight Riders,Kings XI Punjab,AJ Tye,0,6
1175361,Eden Gardens,1,Kolkata Knight Riders,Kings XI Punjab,CV Varun,0,6
1175361,Eden Gardens,1,Kolkata Knight Riders,Kings XI Punjab,GC Viljoen,1,7
1175361,Eden Gardens,1,Kolkata Knight Riders,Kings XI Punjab,Mohammed Shami,1,12
1175361,Eden Gardens,1,Kolkata Knight Riders,Kings XI Punjab,R Ashwin,0,6
1175361,Eden Gardens,2,Kings XI Punjab,Kolkata Knight Riders,AD Russell,1,6
1175361,Eden Gardens,2,Kings XI Punjab,Kolkata Knight Riders,LH Ferguson,1,13
1175361,Eden Gardens,2,Kings XI Punjab,Kolkata Knight Riders,M Prasidh Krishna,0,19
1175362,M Chinnaswamy Stadium,1,Mumbai Indians,Royal Challengers Bangalore,Mohammed Siraj,0,6
1175362,M Chinnaswamy Stadium,1,Mumbai Indians,Royal Challengers Bangalore,NA Saini,0,18
1175362,M Chinnaswamy Stadium,1,Mumbai Indians,Royal Challengers Bangalore,UT Yadav,0,12
1175362,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Mumbai Indians,HH Pandya,0,6
1175362,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Mumbai Indians,JJ Bumrah,1,6
1175362,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Mumbai Indians,KH Pandya,0,6
1175362,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Mumbai Indians,MJ McClenaghan,0,12
1175362,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Mumbai Indians,SL Malinga,0,6
1175363,Rajiv Gandhi International Stadium,1,Rajasthan Royals,Sunrisers Hyderabad,B Kumar,0,13
1175363,Rajiv Gandhi International Stadium,1,Rajasthan Royals,Sunrisers Hyderabad,Rashid Khan,1,6
1175363,Rajiv Gandhi International Stadium,1,Rajasthan Royals,Sunrisers Hyderabad,S Kaul,0,6
1175363,Rajiv Gandhi International Stadium,1,Rajasthan Royals,Sunrisers Hyderabad,Sandeep Sharma,0,12
1175363,Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Rajasthan Royals,BA Stokes,0,6
