match_id,venue,innings,batting_team,bowling_team,striker,ball,runs
1136572,Punjab Cricket Association IS Bindra Stadium,1,Kings XI Punjab,Chennai Super Kings,KL Rahul,15,28
1136572,Punjab Cricket Association IS Bindra Stadium,2,Chennai Super Kings,Kings XI Punjab,AT Rayudu,12,18
1136572,Punjab Cricket Association IS Bindra Stadium,2,Chennai Super Kings,Kings XI Punjab,M Vijay,11,14
1136572,Punjab Cricket Association IS Bindra Stadium,2,Chennai Super Kings,Kings XI Punjab,SR Watson,10,14
1136572,Punjab Cricket Association IS Bindra Stadium,2,Chennai Super Kings,Kings XI Punjab,SW Billings,5,7
1136573,Eden Gardens,1,Kolkata Knight Riders,Delhi Daredevils,CA Lynn,18,23
1136573,Eden Gardens,1,Kolkata Knight Riders,Delhi Daredevils,RV Uthappa,14,26
1136573,Eden Gardens,1,Kolkata Knight Riders,Delhi Daredevils,SP Narine,4,1
1136573,Eden Gardens,2,Delhi Daredevils,Kolkata Knight Riders,G Gambhir,7,8
1136573,Eden Gardens,2,Delhi Daredevils,Kolkata Knight Riders,GJ Maxwell,6,10
1136573,Eden Gardens,2,Delhi Daredevils,Kolkata Knight Riders,JJ Roy,4,2
1136573,Eden Gardens,2,Delhi Daredevils,Kolkata Knight Riders,RR Pant,21,32
1136573,Eden Gardens,2,Delhi Daredevils,Kolkata Knight Riders,SS Iyer,3,4
1136574,Wankhede Stadium,1,Mumbai Indians,Royal Challengers Bangalore,E Lewis,26,47
1136574,Wankhede Stadium,1,Mumbai Indians,Royal Challengers Bangalore,Ishan Kishan,1,0
1136574,Wankhede Stadium,1,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,10,13
1136574,Wankhede Stadium,1,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,1,0
1136574,Wankhede Stadium,2,Royal Challengers Bangalore,Mumbai Indians,AB de Villiers,2,1
1136574,Wankhede Stadium,2,Royal Challengers Bangalore,Mumbai Indians,Mandeep Singh,4,6
1136574,Wankhede Stadium,2,Royal Challengers Bangalore,Mumbai Indians,Q de Kock,13,21
1136574,Wankhede Stadium,2,Royal Challengers Bangalore,Mumbai Indians,V Kohli,18,27
1136575,Sawai Mansingh Stadium,1,Rajasthan Royals,Kolkata Knight Riders,AM Rahane,17,35
1136575,Sawai Mansingh Stadium,1,Rajasthan Royals,Kolkata Knight Riders,DJM Short,19,13
1136575,Sawai Mansingh Stadium,2,Kolkata Knight Riders,Rajasthan Royals,CA Lynn,2,0
1136575,Sawai Mansingh Stadium,2,Kolkata Knight Riders,Rajasthan Royals,RV Uthappa,16,25
1136575,Sawai Mansingh Stadium,2,Kolkata Knight Riders,Rajasthan Royals,SP Narine,18,28
1136576,Punjab Cricket Association IS Bindra Stadium,1,Kings XI Punjab,Sunrisers Hyderabad,CH Gayle,19,33
1136576,Punjab Cricket Association IS Bindra Stadium,1,Kings XI Punjab,Sunrisers Hyderabad,KL Rahul,17,16
1136576,Punjab Cricket Association IS Bindra Stadium,2,Sunrisers Hyderabad,Kings XI Punjab,KS Williamson,12,13
1136576,Punjab Cricket Association IS Bindra Stadium,2,Sunrisers Hyderabad,Kings XI Punjab,MK Pandey,3,1
1136576,Punjab Cricket Association IS Bindra Stadium,2,Sunrisers Hyderabad,Kings XI Punjab,S Dhawan,1,0
1136576,Punjab Cricket Association IS Bindra Stadium,2,Sunrisers Hyderabad,Kings XI Punjab,WP Saha,8,7
1136576,Punjab Cricket Association IS Bindra Stadium,2,Sunrisers Hyderabad,Kings XI Punjab,YK Pathan,13,19
1136577,Maharashtra Cricket Association Stadium,1,Chennai Super Kings,Rajasthan Royals,AT Rayudu,8,12
1136577,Maharashtra Cricket Association Stadium,1,Chennai Super Kings,Rajasthan Royals,SK Raina,8,18
1136577,Maharashtra Cricket Association Stadium,1,Chennai Super Kings,Rajasthan Royals,SR Watson,21,39
1136577,Maharashtra Cricket Association Stadium,2,Rajasthan Royals,Chennai Super Kings,AM Rahane,13,18
1136577,Maharashtra Cricket Association Stadium,2,Rajasthan Royals,Chennai Super Kings,BA Stokes,11,7
1136577,Maharashtra Cricket Association Stadium,2,Rajasthan Royals,Chennai Super Kings,H Klaasen,7,7
1136577,Maharashtra Cricket Association Stadium,2,Rajasthan Royals,Chennai Super Kings,JC Buttler,4,1
1136577,Maharashtra Cricket Association Stadium,2,Rajasthan Royals,Chennai Super Kings,SV Samson,3,2
1136578,Eden Gardens,1,Kolkata Knight Riders,Kings XI Punjab,CA Lynn,17,22
1136578,Eden Gardens,1,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,17,26
1136578,Eden Gardens,1,Kolkata Knight Riders,Kings XI Punjab,SP Narine,4,2
1136578,Eden Gardens,2,Kings XI Punjab,Kolkata Knight Riders,CH Gayle,22,35
1136578,Eden Gardens,2,Kings XI Punjab,Kolkata Knight Riders,KL Rahul,15,38
1136579,M Chinnaswamy Stadium,1,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,10,4
1136579,M Chinnaswamy Stadium,1,Delhi Daredevils,Royal Challengers Bangalore,JJ Roy,17,7
1136579,M Chinnaswamy Stadium,1,Delhi Daredevils,Royal Challengers Bangalore,RR Pant,2,5
1136579,M Chinnaswamy Stadium,1,Delhi Daredevils,Royal Challengers Bangalore,SS Iyer,8,12
1136579,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Delhi Daredevils,AB de Villiers,3,8
1136579,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Delhi Daredevils,M Vohra,6,3
1136579,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Delhi Daredevils,Q de Kock,16,18
1136579,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Delhi Daredevils,V Kohli,12,14
1136580,Rajiv Gandhi International Stadium,1,Chennai Super Kings,Sunrisers Hyderabad,F du Plessis,10,9
1136580,Rajiv Gandhi International Stadium,1,Chennai Super Kings,Sunrisers Hyderabad,SK Raina,11,8
1136580,Rajiv Gandhi International Stadium,1,Chennai Super Kings,Sunrisers Hyderabad,SR Watson,16,10
1136580,Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Chennai Super Kings,DJ Hooda,7,1
1136580,Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Chennai Super Kings,KS Williamson,18,28
1136580,Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Chennai Super Kings,MK Pandey,2,0
1136580,Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Chennai Super Kings,RK Bhui,5,0
1136580,Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Chennai Super Kings,Shakib Al Hasan,5,11
1136581,Sawai Mansingh Stadium,1,Mumbai Indians,Rajasthan Royals,E Lewis,1,0
1136581,Sawai Mansingh Stadium,1,Mumbai Indians,Rajasthan Royals,Ishan Kishan,16,15
1136581,Sawai Mansingh Stadium,1,Mumbai Indians,Rajasthan Royals,SA Yadav,19,28
1136581,Sawai Mansingh Stadium,2,Rajasthan Royals,Mumbai Indians,AM Rahane,17,14
1136581,Sawai Mansingh Stadium,2,Rajasthan Royals,Mumbai Indians,BA Stokes,1,1
1136581,Sawai Mansingh Stadium,2,Rajasthan Royals,Mumbai Indians,RA Tripathi,9,10
1136581,Sawai Mansingh Stadium,2,Rajasthan Royals,Mumbai Indians,SV Samson,10,18
1136582,Arun Jaitley Stadium,1,Kings XI Punjab,Delhi Daredevils,AJ Finch,4,3
1136582,Arun Jaitley Stadium,1,Kings XI Punjab,Delhi Daredevils,KK Nair,4,6
1136582,Arun Jaitley Stadium,1,Kings XI Punjab,Delhi Daredevils,KL Rahul,15,23
1136582,Arun Jaitley Stadium,1,Kings XI Punjab,Delhi Daredevils,MA Agarwal,13,19
1136582,Arun Jaitley Stadium,2,Delhi Daredevils,Kings XI Punjab,G Gambhir,16,8
1136582,Arun Jaitley Stadium,2,Delhi Daredevils,Kings XI Punjab,GJ Maxwell,10,12
1136582,Arun Jaitley Stadium,2,Delhi Daredevils,Kings XI Punjab,PP Shaw,10,22
1136582,Arun Jaitley Stadium,2,Delhi Daredevils,Kings XI Punjab,RR Pant,2,1
1136582,Arun Jaitley Stadium,2,Delhi Daredevils,Kings XI Punjab,SS Iyer,1,5
1136583,Wankhede Stadium,1,Sunrisers Hyderabad,Mumbai Indians,KS Williamson,12,19
1136583,Wankhede Stadium,1,Sunrisers Hyderabad,Mumbai Indians,MK Pandey,11,16
1136583,Wankhede Stadium,1,Sunrisers Hyderabad,Mumbai Indians,S Dhawan,7,10
1136583,Wankhede Stadium,1,Sunrisers Hyderabad,Mumbai Indians,Shakib Al Hasan,4,2
1136583,Wankhede Stadium,1,Sunrisers Hyderabad,Mumbai Indians,WP Saha,2,0
1136583,Wankhede Stadium,1,Sunrisers Hyderabad,Mumbai Indians,YK Pathan,2,4
1136583,Wankhede Stadium,2,Mumbai Indians,Sunrisers Hyderabad,E Lewis,9,5
1136583,Wankhede Stadium,2,Mumbai Indians,Sunrisers Hyderabad,Ishan Kishan,3,0
1136583,Wankhede Stadium,2,Mumbai Indians,Sunrisers Hyderabad,KH Pandya,1,1
1136583,Wankhede Stadium,2,Mumbai Indians,Sunrisers Hyderabad,RG Sharma,6,2
1136583,Wankhede Stadium,2,Mumbai Indians,Sunrisers Hyderabad,SA Yadav,18,14
1136584,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,AB de Villiers,9,16
1136584,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,Q de Kock,12,18
1136584,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,15,18
1136584,M Chinnaswamy Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,AT Rayudu,18,31
1136584,M Chinnaswamy Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,10,12
1136584,M Chinnaswamy Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,SR Watson,4,7
1136584,M Chinnaswamy Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,SW Billings,5,5
1136585,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kings XI Punjab,KS Williamson,3,0
1136585,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kings XI Punjab,MK Pandey,11,9
1136585,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kings XI Punjab,S Dhawan,8,12
1136585,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kings XI Punjab,Shakib Al Hasan,6,10
1136585,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kings XI Punjab,WP Saha,9,6
1136585,Rajiv Gandhi International Stadium,2,Kings XI Punjab,Sunrisers Hyderabad,CH Gayle,15,15
1136585,Rajiv Gandhi International Stadium,2,Kings XI Punjab,Sunrisers Hyderabad,KL Rahul,21,29
1136586,Arun Jaitley Stadium,1,Delhi Daredevils,Kolkata Knight Riders,C Munro,15,32
1136586,Arun Jaitley Stadium,1,Delhi Daredevils,Kolkata Knight Riders,PP Shaw,21,25
1136586,Arun Jaitley Stadium,2,Kolkata Knight Riders,Delhi Daredevils,CA Lynn,6,5
1136586,Arun Jaitley Stadium,2,Kolkata Knight Riders,Delhi Daredevils,KD Karthik,7,6
1136586,Arun Jaitley Stadium,2,Kolkata Knight Riders,Delhi Daredevils,N Rana,7,8
1136586,Arun Jaitley Stadium,2,Kolkata Knight Riders,Delhi Daredevils,RV Uthappa,2,1
1136586,Arun Jaitley Stadium,2,Kolkata Knight Riders,Delhi Daredevils,SP Narine,9,26
1136586,Arun Jaitley Stadium,2,Kolkata Knight Riders,Delhi Daredevils,Shubman Gill,5,5
1136587,Maharashtra Cricket Association Stadium,1,Chennai Super Kings,Mumbai Indians,AT Rayudu,22,32
1136587,Maharashtra Cricket Association Stadium,1,Chennai Super Kings,Mumbai Indians,SK Raina,3,7
1136587,Maharashtra Cricket Association Stadium,1,Chennai Super Kings,Mumbai Indians,SR Watson,11,12
1136587,Maharashtra Cricket Association Stadium,2,Mumbai Indians,Chennai Super Kings,E Lewis,11,11
1136587,Maharashtra Cricket Association Stadium,2,Mumbai Indians,Chennai Super Kings,SA Yadav,27,39
1136588,Sawai Mansingh Stadium,1,Sunrisers Hyderabad,Rajasthan Royals,AD Hales,18,20
1136588,Sawai Mansingh Stadium,1,Sunrisers Hyderabad,Rajasthan Royals,KS Williamson,14,13
1136588,Sawai Mansingh Stadium,1,Sunrisers Hyderabad,Rajasthan Royals,S Dhawan,4,6
1136588,Sawai Mansingh Stadium,2,Rajasthan Royals,Sunrisers Hyderabad,AM Rahane,13,12
1136588,Sawai Mansingh Stadium,2,Rajasthan Royals,Sunrisers Hyderabad,RA Tripathi,5,4
1136588,Sawai Mansingh Stadium,2,Rajasthan Royals,Sunrisers Hyderabad,SV Samson,18,27
1136589,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Kolkata Knight Riders,BB McCullum,16,15
1136589,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Kolkata Knight Riders,Q de Kock,21,25
1136589,M Chinnaswamy Stadium,2,Kolkata Knight Riders,Royal Challengers Bangalore,CA Lynn,20,24
1136589,M Chinnaswamy Stadium,2,Kolkata Knight Riders,Royal Challengers Bangalore,SP Narine,18,27
1136590,Maharashtra Cricket Association Stadium,1,Chennai Super Kings,Delhi Daredevils,F du Plessis,19,25
1136590,Maharashtra Cricket Association Stadium,1,Chennai Super Kings,Delhi Daredevils,SR Watson,17,31
1136590,Maharashtra Cricket Association Stadium,2,Delhi Daredevils,Chennai Super Kings,C Munro,16,26
1136590,Maharashtra Cricket Association Stadium,2,Delhi Daredevils,Chennai Super Kings,PP Shaw,6,10
1136590,Maharashtra Cricket Association Stadium,2,Delhi Daredevils,Chennai Super Kings,RR Pant,4,12
1136590,Maharashtra Cricket Association Stadium,2,Delhi Daredevils,Chennai Super Kings,SS Iyer,11,11
1136591,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Mumbai Indians,M Vohra,23,35
1136591,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Mumbai Indians,Q de Kock,14,8
1136591,M Chinnaswamy Stadium,2,Mumbai Indians,Royal Challengers Bangalore,Ishan Kishan,1,0
1136591,M Chinnaswamy Stadium,2,Mumbai Indians,Royal Challengers Bangalore,JP Duminy,18,16
1136591,M Chinnaswamy Stadium,2,Mumbai Indians,Royal Challengers Bangalore,KA Pollard,11,14
1136591,M Chinnaswamy Stadium,2,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,1,0
1136591,M Chinnaswamy Stadium,2,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,9,10
1136592,Arun Jaitley Stadium,1,Delhi Daredevils,Rajasthan Royals,C Munro,1,0
1136592,Arun Jaitley Stadium,1,Delhi Daredevils,Rajasthan Royals,PP Shaw,19,38
1136592,Arun Jaitley Stadium,1,Delhi Daredevils,Rajasthan Royals,SS Iyer,16,24
1136592,Arun Jaitley Stadium,2,Rajasthan Royals,Delhi Daredevils,DJM Short,12,11
1136592,Arun Jaitley Stadium,2,Rajasthan Royals,Delhi Daredevils,JC Buttler,25,68
1136593,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,F du Plessis,15,27
1136593,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,SK Raina,5,9
1136593,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,SR Watson,16,21
1136593,Eden Gardens,2,Kolkata Knight Riders,Chennai Super Kings,CA Lynn,6,12
1136593,Eden Gardens,2,Kolkata Knight Riders,Chennai Super Kings,RV Uthappa,9,7
1136593,Eden Gardens,2,Kolkata Knight Riders,Chennai Super Kings,SP Narine,17,25
1136593,Eden Gardens,2,Kolkata Knight Riders,Chennai Super Kings,Shubman Gill,6,12
1136594,Holkar Cricket Stadium,1,Kings XI Punjab,Mumbai Indians,CH Gayle,21,29
1136594,Holkar Cricket Stadium,1,Kings XI Punjab,Mumbai Indians,KL Rahul,17,20
1136594,Holkar Cricket Stadium,2,Mumbai Indians,Kings XI Punjab,E Lewis,13,10
1136594,Holkar Cricket Stadium,2,Mumbai Indians,Kings XI Punjab,Ishan Kishan,3,1
1136594,Holkar Cricket Stadium,2,Mumbai Indians,Kings XI Punjab,SA Yadav,21,28
1136595,Maharashtra Cricket Association Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,BB McCullum,4,6
1136595,Maharashtra Cricket Association Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,PA Patel,23,32
1136595,Maharashtra Cricket Association Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,10,9
1136595,Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,AT Rayudu,15,25
1136595,Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,7,6
1136595,Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,SR Watson,14,11
1136596,Rajiv Gandhi International Stadium,1,Delhi Daredevils,Sunrisers Hyderabad,GJ Maxwell,3,2
1136596,Rajiv Gandhi International Stadium,1,Delhi Daredevils,Sunrisers Hyderabad,PP Shaw,24,49
1136596,Rajiv Gandhi International Stadium,1,Delhi Daredevils,Sunrisers Hyderabad,SS Iyer,10,9
1136596,Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Delhi Daredevils,AD Hales,22,43
1136596,Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Delhi Daredevils,S Dhawan,16,18
1136597,Wankhede Stadium,1,Mumbai Indians,Kolkata Knight Riders,E Lewis,18,32
1136597,Wankhede Stadium,1,Mumbai Indians,Kolkata Knight Riders,SA Yadav,18,24
1136597,Wankhede Stadium,2,Kolkata Knight Riders,Mumbai Indians,CA Lynn,13,21
1136597,Wankhede Stadium,2,Kolkata Knight Riders,Mumbai Indians,N Rana,7,12
1136597,Wankhede Stadium,2,Kolkata Knight Riders,Mumbai Indians,RV Uthappa,12,7
1136597,Wankhede Stadium,2,Kolkata Knight Riders,Mumbai Indians,Shubman Gill,5,7
1136598,Holkar Cricket Stadium,1,Rajasthan Royals,Kings XI Punjab,AM Rahane,7,5
1136598,Holkar Cricket Stadium,1,Rajasthan Royals,Kings XI Punjab,DJM Short,2,2
1136598,Holkar Cricket Stadium,1,Rajasthan Royals,Kings XI Punjab,JC Buttler,20,34
1136598,Holkar Cricket Stadium,1,Rajasthan Royals,Kings XI Punjab,SV Samson,7,4
1136598,Holkar Cricket Stadium,2,Kings XI Punjab,Rajasthan Royals,CH Gayle,11,8
1136598,Holkar Cricket Stadium,2,Kings XI Punjab,Rajasthan Royals,KK Nair,7,4
1136598,Holkar Cricket Stadium,2,Kings XI Punjab,Rajasthan Royals,KL Rahul,17,20
1136598,Holkar Cricket Stadium,2,Kings XI Punjab,Rajasthan Royals,MA Agarwal,3,2
1136599,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Royal Challengers Bangalore,AD Hales,5,6
1136599,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Royal Challengers Bangalore,KS Williamson,13,18
1136599,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Royal Challengers Bangalore,S Dhawan,20,14
1136599,Rajiv Gandhi International Stadium,2,Royal Challengers Bangalore,Sunrisers Hyderabad,M Vohra,8,7
1136599,Rajiv Gandhi International Stadium,2,Royal Challengers Bangalore,Sunrisers Hyderabad,PA Patel,13,20
1136599,Rajiv Gandhi International Stadium,2,Royal Challengers Bangalore,Sunrisers Hyderabad,V Kohli,16,28
1136600,Sawai Mansingh Stadium,1,Rajasthan Royals,Kings XI Punjab,AM Rahane,10,9
1136600,Sawai Mansingh Stadium,1,Rajasthan Royals,Kings XI Punjab,JC Buttler,23,46
1136600,Sawai Mansingh Stadium,1,Rajasthan Royals,Kings XI Punjab,K Gowtham,4,8
1136600,Sawai Mansingh Stadium,2,Kings XI Punjab,Rajasthan Royals,AD Nath,3,1
1136600,Sawai Mansingh Stadium,2,Kings XI Punjab,Rajasthan Royals,CH Gayle,2,2
1136600,Sawai Mansingh Stadium,2,Kings XI Punjab,Rajasthan Royals,KK Nair,5,3
1136600,Sawai Mansingh Stadium,2,Kings XI Punjab,Rajasthan Royals,KL Rahul,25,27
1136600,Sawai Mansingh Stadium,2,Kings XI Punjab,Rajasthan Royals,R Ashwin,2,0
1136601,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,E Lewis,13,18
1136601,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,RG Sharma,1,1
1136601,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,SA Yadav,22,28
1136601,Eden Gardens,2,Kolkata Knight Riders,Mumbai Indians,CA Lynn,15,21
1136601,Eden Gardens,2,Kolkata Knight Riders,Mumbai Indians,N Rana,9,9
1136601,Eden Gardens,2,Kolkata Knight Riders,Mumbai Indians,RV Uthappa,10,13
1136601,Eden Gardens,2,Kolkata Knight Riders,Mumbai Indians,SP Narine,2,4
1136602,Arun Jaitley Stadium,1,Delhi Daredevils,Sunrisers Hyderabad,JJ Roy,13,12
1136602,Arun Jaitley Stadium,1,Delhi Daredevils,Sunrisers Hyderabad,PP Shaw,11,9
1136602,Arun Jaitley Stadium,1,Delhi Daredevils,Sunrisers Hyderabad,RR Pant,7,16
1136602,Arun Jaitley Stadium,1,Delhi Daredevils,Sunrisers Hyderabad,SS Iyer,5,1
1136602,Arun Jaitley Stadium,2,Sunrisers Hyderabad,Delhi Daredevils,AD Hales,10,14
1136602,Arun Jaitley Stadium,2,Sunrisers Hyderabad,Delhi Daredevils,KS Williamson,14,14
1136602,Arun Jaitley Stadium,2,Sunrisers Hyderabad,Delhi Daredevils,S Dhawan,12,23
1136603,Sawai Mansingh Stadium,1,Chennai Super Kings,Rajasthan Royals,AT Rayudu,9,12
1136603,Sawai Mansingh Stadium,1,Chennai Super Kings,Rajasthan Royals,SK Raina,19,33
1136603,Sawai Mansingh Stadium,1,Chennai Super Kings,Rajasthan Royals,SR Watson,12,10
1136603,Sawai Mansingh Stadium,2,Rajasthan Royals,Chennai Super Kings,AM Rahane,3,4
1136603,Sawai Mansingh Stadium,2,Rajasthan Royals,Chennai Super Kings,BA Stokes,7,11
1136603,Sawai Mansingh Stadium,2,Rajasthan Royals,Chennai Super Kings,JC Buttler,21,40
1136603,Sawai Mansingh Stadium,2,Rajasthan Royals,Chennai Super Kings,SV Samson,6,2
1136604,Holkar Cricket Stadium,1,Kolkata Knight Riders,Kings XI Punjab,CA Lynn,17,27
1136604,Holkar Cricket Stadium,1,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,1,1
1136604,Holkar Cricket Stadium,1,Kolkata Knight Riders,Kings XI Punjab,SP Narine,18,31
1136604,Holkar Cricket Stadium,2,Kings XI Punjab,Kolkata Knight Riders,CH Gayle,17,21
1136604,Holkar Cricket Stadium,2,Kings XI Punjab,Kolkata Knight Riders,KL Rahul,19,37
1136604,Holkar Cricket Stadium,2,Kings XI Punjab,Kolkata Knight Riders,MA Agarwal,1,0
1136605,Arun Jaitley Stadium,1,Delhi Daredevils,Royal Challengers Bangalore,JJ Roy,10,13
1136605,Arun Jaitley Stadium,1,Delhi Daredevils,Royal Challengers Bangalore,PP Shaw,4,2
1136605,Arun Jaitley Stadium,1,Delhi Daredevils,Royal Challengers Bangalore,RR Pant,13,18
1136605,Arun Jaitley Stadium,1,Delhi Daredevils,Royal Challengers Bangalore,SS Iyer,11,11
1136605,Arun Jaitley Stadium,2,Royal Challengers Bangalore,Delhi Daredevils,AB de Villiers,8,10
1136605,Arun Jaitley Stadium,2,Royal Challengers Bangalore,Delhi Daredevils,MM Ali,3,1
1136605,Arun Jaitley Stadium,2,Royal Challengers Bangalore,Delhi Daredevils,PA Patel,8,10
1136605,Arun Jaitley Stadium,2,Royal Challengers Bangalore,Delhi Daredevils,V Kohli,18,37
1136606,Maharashtra Cricket Association Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,AD Hales,9,2
1136606,Maharashtra Cricket Association Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,KS Williamson,11,7
1136606,Maharashtra Cricket Association Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,S Dhawan,17,20
1136606,Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,AT Rayudu,16,19
1136606,Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,SR Watson,20,34
1136607,Wankhede Stadium,1,Mumbai Indians,Rajasthan Royals,E Lewis,19,25
1136607,Wankhede Stadium,1,Mumbai Indians,Rajasthan Royals,SA Yadav,20,26
1136607,Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,AM Rahane,17,23
1136607,Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,DJM Short,6,9
1136607,Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,JC Buttler,16,19
1136608,Holkar Cricket Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,AJ Finch,3,5
1136608,Holkar Cricket Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,CH Gayle,14,18
1136608,Holkar Cricket Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,KK Nair,3,1
1136608,Holkar Cricket Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,KL Rahul,15,22
1136608,Holkar Cricket Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,MP Stoinis,1,1
1136608,Holkar Cricket Stadium,2,Royal Challengers Bangalore,Kings XI Punjab,PA Patel,15,31
1136608,Holkar Cricket Stadium,2,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,22,35
1136609,Eden Gardens,1,Rajasthan Royals,Kolkata Knight Riders,AM Rahane,6,4
1136609,Eden Gardens,1,Rajasthan Royals,Kolkata Knight Riders,JC Buttler,16,37
1136609,Eden Gardens,1,Rajasthan Royals,Kolkata Knight Riders,RA Tripathi,15,27
1136609,Eden Gardens,2,Kolkata Knight Riders,Rajasthan Royals,CA Lynn,14,17
1136609,Eden Gardens,2,Kolkata Knight Riders,Rajasthan Royals,N Rana,10,9
1136609,Eden Gardens,2,Kolkata Knight Riders,Rajasthan Royals,RV Uthappa,6,4
1136609,Eden Gardens,2,Kolkata Knight Riders,Rajasthan Royals,SP Narine,7,21
1136610,Wankhede Stadium,1,Mumbai Indians,Kings XI Punjab,E Lewis,8,11
1136610,Wankhede Stadium,1,Mumbai Indians,Kings XI Punjab,Ishan Kishan,12,20
1136610,Wankhede Stadium,1,Mumbai Indians,Kings XI Punjab,KH Pandya,1,1
1136610,Wankhede Stadium,1,Mumbai Indians,Kings XI Punjab,RG Sharma,1,0
1136610,Wankhede Stadium,1,Mumbai Indians,Kings XI Punjab,SA Yadav,15,28
1136610,Wankhede Stadium,2,Kings XI Punjab,Mumbai Indians,AJ Finch,7,12
1136610,Wankhede Stadium,2,Kings XI Punjab,Mumbai Indians,CH Gayle,11,18
1136610,Wankhede Stadium,2,Kings XI Punjab,Mumbai Indians,KL Rahul,18,27
1136611,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,AB de Villiers,17,29
1136611,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,MM Ali,4,2
1136611,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,PA Patel,4,1
1136611,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,V Kohli,11,12
1136611,M Chinnaswamy Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,AD Hales,18,33
1136611,M Chinnaswamy Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,KS Williamson,3,5
1136611,M Chinnaswamy Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,S Dhawan,15,18
